exam_id,lead,num_edges,density,avg_node_degree,avg_degree_centrality,avg_closeness_centrality,avg_curr_flow_closeness_centrality,avg_pagerank,avg_clustering_coef,motif_3_0,motif_3_1,motif_3_2,motif_3_3,motif_4_0,motif_4_1,motif_4_2,motif_4_3,motif_4_4,motif_4_5,motif_4_6,motif_4_7,motif_4_8,motif_4_9,motif_4_10,motif_5_0,motif_5_1,motif_5_2,motif_5_3,motif_5_4,motif_5_5,motif_5_6,motif_5_7,motif_5_8,motif_5_9,motif_5_10,motif_5_11,motif_5_12,motif_5_13,motif_5_14,motif_5_15,motif_5_16,motif_5_17,motif_5_18,motif_5_19,motif_5_20,motif_5_21,motif_5_22,motif_5_23,motif_5_24,motif_5_25,motif_5_26,motif_5_27,motif_5_28,motif_5_29,motif_5_30,motif_5_31,motif_5_32,motif_5_33
1190466,lead 0,95726,0.005707107562576312,23.37060546875,0.005707107562576296,0.253949859701901,0.0011578394243002281,0.00024414062499999436,0.6378644443430882,0,0,6208884,192459,0,0,0,0,57020485,0,1539299,1503724,473713,464059,27817,0,0,0,0,0,0,0,0,0,0,0,26934275,0,7693179,2665782,684316,441224,757654,361381,0,427445,129371,63671,616966,325155,67978,111,20250,35127,26943,30661,6556,7053,901
1190545,lead 0,217336,0.012957398504273505,53.060546875,0.012957398504274197,0.2641334690240099,0.001061169038487061,0.00024414062500000027,0.693228222786518,0,0,8924508,1292394,0,0,0,0,49808587,0,6641935,13445079,775021,3521769,462706,0,0,0,0,0,0,0,0,0,0,0,11573040,0,10360918,9551843,1340348,1837010,922504,5549547,0,1762491,567599,933086,650311,1286359,547530,95,236068,615989,270822,728034,107428,194995,9512
1190613,lead 0,148312,0.008842242826617826,36.208984375,0.008842242826618057,0.26636226098335464,0.0016286293726740268,0.00024414062500000065,0.6516484129904321,0,0,11482782,490803,0,0,0,0,93952874,0,3487206,4537372,1296942,1523455,98312,0,0,0,0,0,0,0,0,0,0,0,39215626,0,12202130,6516600,799439,1095413,1415265,2852956,0,878999,299977,264253,1691752,329348,340596,53,106537,184047,109228,110453,214722,28424,4584
1190625,lead 0,98888,0.005895623473748474,24.142578125,0.005895623473748455,0.2421098265674656,0.0009143721970292849,0.00024414062499999805,0.6297267426863113,0,0,6579253,213700,0,0,0,0,74718068,0,1017660,1070776,1878597,1007238,19814,0,0,0,0,0,0,0,0,0,0,0,23117144,0,2061685,1411342,436148,94003,1094762,407214,0,186607,60658,27441,759627,264179,18765,2,33755,21418,27992,26446,10297,6620,1352
1190635,lead 0,88072,0.005250782203907204,21.501953125,0.005250782203907187,0.2869345719766632,0.001184629742076263,0.00024414062499999816,0.6697689142207653,0,0,4383413,183609,0,0,0,0,34806727,0,1850430,1169904,183068,145384,18241,0,0,0,0,0,0,0,0,0,0,0,26296774,0,7178966,2044908,789633,217019,514439,300875,0,453906,97504,52252,421901,33797,49134,20,24148,24650,30383,17957,3712,3782,1267
1190686,lead 0,110216,0.006570989774114774,26.908203125,0.006570989774114755,0.25917382560877694,0.001488566321070902,0.0002441406250000051,0.6068480336376187,0,0,7578760,240886,0,0,0,0,60156638,0,2659748,1860856,378979,550858,25495,0,0,0,0,0,0,0,0,0,0,0,29246425,0,11403156,3935798,1638731,548739,914598,966732,0,840134,142574,85478,965385,391868,104527,14,55077,38333,49485,40378,6797,6930,1247
1190702,lead 0,122964,0.007331015338827839,30.0205078125,0.007331015338827814,0.24974689234833733,0.00161546347318997,0.000244140625,0.6403464105735047,0,0,3187994,367802,0,0,0,0,8362164,0,3708821,2216759,181496,310764,51350,0,0,0,0,0,0,0,0,0,0,0,2193633,0,10914411,2905086,2004662,629380,566412,538092,0,1319836,227081,127606,122083,55929,169617,83,68163,71196,55209,52125,10452,11550,1944
119073,lead 0,82060,0.004892351572039072,20.0341796875,0.004892351572039057,0.24038061236772063,0.001031604674484148,0.0002441406249999956,0.6677782047135834,0,0,4440746,152758,0,0,0,0,46938249,0,770561,921332,159374,430211,27893,0,0,0,0,0,0,0,0,0,0,0,26585001,0,4314683,2294522,446420,98669,185471,493886,0,271818,60510,67998,299883,339964,30121,4,10505,13272,20944,31225,3344,9776,3193
1190874,lead 0,109192,0.006509939713064713,26.658203125,0.006509939713064691,0.247277026106384,0.001304535589953406,0.00024414062500000054,0.6263799204280384,0,0,2435822,300971,0,0,0,0,3506323,0,2391464,1075570,112316,185632,32939,0,0,0,0,0,0,0,0,0,0,0,814199,0,4987561,952074,1331941,318942,407745,231202,0,680610,148884,72842,118209,28196,65902,58,42383,35962,41594,32579,8753,8797,1571
1190883,lead 0,223068,0.01329913576007326,54.4599609375,0.013299135760073945,0.17744040160415908,0.0003461684741605544,0.0002441406250000001,0.6899923621777294,0,0,5900468,1317035,0,0,0,0,18026931,0,3366208,7860275,703289,2460571,473370,0,0,0,0,0,0,0,0,0,0,0,3558897,0,3270806,3846215,652405,614439,548768,2495344,0,829124,287112,599531,478288,666185,322419,14,172075,471306,309845,594793,120126,185058,10037
1190907,lead 0,167984,0.010015071733821735,41.01171875,0.010015071733822135,0.2545266668698633,0.002049357139822191,0.00024414062499999607,0.5541766127320501,0,0,13089427,556908,0,0,0,0,113776133,0,5757845,4649587,2810972,1277804,103167,0,0,0,0,0,0,0,0,0,0,0,34837998,0,26372263,8190666,2592900,1429960,2369570,2068438,0,1852780,470693,229498,1347138,574889,290264,87,120699,132533,132313,118266,162371,33066,2196
1190940,lead 0,142050,0.008468907394688644,34.68017578125,0.00846890739468876,0.2678016777507727,0.0019608113756465814,0.00024414062499999995,0.6818627866755886,0,0,4750778,514660,0,0,0,0,31062513,0,4308533,6564649,312128,877803,120186,0,0,0,0,0,0,0,0,0,0,0,7018295,0,10308120,6469333,857990,2014479,673606,1542524,0,1366489,309846,259891,209627,110440,488777,35,109518,133548,83509,78400,19742,18559,2554
1191,lead 0,111592,0.006653025793650793,27.244140625,0.006653025793650772,0.27252422679406596,0.0012012316030439504,0.00024414062499999938,0.6564598421403802,0,0,6172072,294790,0,0,0,0,64369371,0,2669137,2615204,841094,751018,61703,0,0,0,0,0,0,0,0,0,0,0,29014569,0,8671653,3363395,1206107,769885,1153795,1802494,0,739074,231230,150167,459429,237868,128454,8,42180,95942,53114,80839,11747,29586,2763
1191000,lead 0,152888,0.009115060286935288,37.326171875,0.009115060286935615,0.2365515444895999,0.0009470779203289853,0.0002441406250000006,0.5577395567365,0,0,11228118,444522,0,0,0,0,112658970,0,4745259,2609745,3956333,849126,28487,0,0,0,0,0,0,0,0,0,0,0,26985765,0,6380524,2235498,2413239,374447,3519571,371771,0,965283,208841,88706,405792,114474,55307,116,94537,49727,46387,28540,7242,6809,1755
1191036,lead 0,124540,0.007424975198412698,30.4052734375,0.007424975198412674,0.2891720846039091,0.0016292001280091741,0.0002441406249999954,0.6711185740140707,0,0,6212493,409285,0,0,0,0,63629196,0,2013627,2799694,708663,1034976,93926,0,0,0,0,0,0,0,0,0,0,0,25892467,0,4979792,3964879,584660,523813,541669,769342,0,606135,217210,187373,729081,603723,143401,16,58330,107157,95594,130083,24368,35503,2736
1191082,lead 0,171140,0.01020322992979243,41.7822265625,0.01020322992979283,0.2518678603110079,0.0015143155260830138,0.00024414062499999957,0.620499363523248,0,0,7105494,722093,0,0,0,0,36427660,0,8373147,7636605,807416,1059193,132483,0,0,0,0,0,0,0,0,0,0,0,7210022,0,24523956,7559061,3484295,2087265,1919190,2411565,0,2777167,661331,451528,406937,189483,415017,186,310699,300980,172076,158252,48281,43256,4877
1191121,lead 0,205192,0.012233382936507936,50.095703125,0.012233382936508573,0.2710598081968075,0.001854657304889715,0.00024414062500000005,0.6348425018894557,0,0,5650128,1070598,0,0,0,0,15448436,0,5158052,5819152,661856,1466125,265640,0,0,0,0,0,0,0,0,0,0,0,2812472,0,8308928,3609181,1633764,815457,859275,1960401,0,1751752,429094,526473,399428,313201,283484,56,167682,354501,238602,327679,91035,102764,5981
1191159,lead 0,113664,0.006776556776556777,27.75,0.006776556776556754,0.24494533731193738,0.001194615900217484,0.00024414062499999694,0.6002301313494691,0,0,9097290,250022,0,0,0,0,108417287,0,2457509,1451352,3888088,929831,17473,0,0,0,0,0,0,0,0,0,0,0,29322960,0,9740037,1811650,1323402,166594,2655287,525608,0,450926,104824,35056,763552,156517,30960,248,44835,20597,38066,15141,5241,3593,772
1191278,lead 0,142166,0.008475823221916971,34.70849609375,0.008475823221917441,0.2820240935325491,0.001629927907440916,0.00024414062499999528,0.639190522692831,0,0,9688113,469353,0,0,0,0,118610154,0,3326747,4110282,1480390,2133506,77674,0,0,0,0,0,0,0,0,0,0,0,40616927,0,7905046,4521074,1207478,637290,918634,876865,0,909505,268560,173701,1701485,1316708,143473,37,118603,119287,148793,109514,29518,26867,1884
119140,lead 0,146732,0.00874804449023199,35.8232421875,0.00874804449023216,0.25825510988458633,0.0016925493614662044,0.00024414062500000043,0.665132498868829,0,0,3254171,575057,0,0,0,0,9212715,0,2954909,3459730,267534,660637,125236,0,0,0,0,0,0,0,0,0,0,0,2185708,0,5479762,2810720,919184,882778,551266,863901,0,1023519,292409,250883,122801,77480,287835,165,114903,150516,98533,104719,36814,38855,6988
1191454,lead 0,198116,0.011811517475579975,48.3681640625,0.01181151747558046,0.28948213257087435,0.0026650458541325143,0.00024414062499999978,0.5752722348035488,0,0,25863711,911527,0,0,0,0,45070269,0,6623537,7673198,861714,1429367,178572,0,0,0,0,0,0,0,0,0,0,0,11853242,0,17666822,9732669,2052353,1976168,2295439,2307256,0,1909745,519920,383976,3030265,196750,548174,177,314042,310963,200243,182790,59385,41585,1717
1191516,lead 0,198726,0.011847885187728937,48.51708984375,0.011847885187729525,0.29528018122645194,0.0024069578104612545,0.0002441406250000001,0.6412757415963033,0,0,6810785,1093114,0,0,0,0,23749854,0,6681446,7446936,948557,1614000,234265,0,0,0,0,0,0,0,0,0,0,0,5245885,0,10479775,4862939,1765434,1572680,1351798,2130717,0,1737258,493572,420365,453432,237139,380786,266,235992,286937,264964,218650,105274,62417,3225
1191597,lead 0,97538,0.005815137553418804,23.81298828125,0.0058151375534187845,0.2554059863860607,0.0012183661805778199,0.00024414062499999846,0.7006436291793977,0,0,4604706,236669,0,0,0,0,50838523,0,1262564,1956168,169484,834794,47612,0,0,0,0,0,0,0,0,0,0,0,25693119,0,4776275,2536930,520287,483485,249306,970258,0,489481,137082,119869,201314,333577,115378,5,36371,66416,43209,60850,128933,20089,2256
1191616,lead 0,53710,0.003202147245115995,13.11279296875,0.0032021472451159855,0.23045744764836956,0.0005327551018462416,0.00024414062499999485,0.7223710130797322,0,0,3648519,76445,0,0,0,0,28033977,0,662711,479970,115301,92201,3012,0,0,0,0,0,0,0,0,0,0,0,23798197,0,5333165,1030431,394885,127403,280710,302147,0,161060,32459,9003,188169,89170,11082,0,2481,4504,3933,2475,593,295,89
1191666,lead 0,75880,0.004523904914529915,18.525390625,0.0045239049145299,0.22207356466080394,0.0008517674938751462,0.00024414062500000103,0.6911587105188011,0,0,3813127,132483,0,0,0,0,50410626,0,753219,933030,187726,563315,17764,0,0,0,0,0,0,0,0,0,0,0,25884093,0,2312150,1840730,421383,176784,244589,315629,0,291572,65113,38280,464171,261764,46904,9,13554,16223,19247,19108,4604,4298,1376
1191741,lead 0,194316,0.011584964514652015,47.4404296875,0.011584964514652591,0.29593290609394907,0.0021291892652188517,0.00024414062499999984,0.688266251192585,0,0,9214152,1079571,0,0,0,0,56419614,0,6651311,10878022,883512,2679824,290846,0,0,0,0,0,0,0,0,0,0,0,14431864,0,18487253,9792811,1723984,1886037,1204821,4160973,0,2007448,634885,740140,781789,912998,437298,35,207319,374756,266337,445201,67639,98071,5973
1191986,lead 0,121782,0.007260545444139194,29.73193359375,0.00726054544413917,0.25617001515909277,0.0006003566435592094,0.00024414062500000005,0.5971270183271074,0,0,9524256,299163,0,0,0,0,96378140,0,4121619,2379422,2594731,581783,25969,0,0,0,0,0,0,0,0,0,0,0,27812397,0,14444147,3231403,2260708,467293,2495740,603780,0,887112,179978,69100,841782,99118,60055,65,62935,42749,52390,30705,7822,6243,882
1192216,lead 0,306970,0.018301305898962148,74.94384765625,0.018301305898963095,0.23678421581585507,0.0015075382697780808,0.0002441406250000003,0.627477035611081,0,0,8730863,2246659,0,0,0,0,15674525,0,5575660,9054283,2245075,2535071,429119,0,0,0,0,0,0,0,0,0,0,0,2132506,0,3816662,3101613,1344588,657912,1648921,2199181,0,1627541,602185,681390,714758,375741,409101,13,765382,744593,609936,540471,136912,150507,15590
1192231,lead 0,177814,0.010601128472222223,43.41162109375,0.010601128472222351,0.23726974351898278,0.0015038514491433831,0.0002441406249999942,0.5448380179647985,0,0,11681415,638158,0,0,0,0,100071149,0,4307718,3444585,2877347,1841387,66509,0,0,0,0,0,0,0,0,0,0,0,30850097,0,10041393,3255113,1945248,741687,2369745,936589,0,1370602,388765,163170,1288745,890490,121903,150,209423,120075,148748,80146,27116,22528,1918
1192246,lead 0,120774,0.00720044929029304,29.48583984375,0.007200449290293016,0.23690950029949417,0.001005728503014181,0.00024414062500000065,0.6522260733684139,0,0,2682300,364936,0,0,0,0,6702161,0,2646232,2084926,152156,364581,67758,0,0,0,0,0,0,0,0,0,0,0,1772370,0,6215351,1805431,1279545,599961,423053,678248,0,936902,234465,165198,132424,93738,122533,43,66091,90855,60561,77882,13898,23080,3837
1192319,lead 0,142908,0.008520060668498168,34.8896484375,0.008520060668498494,0.2470159750797972,0.0007516920387489195,0.0002441406249999938,0.643151001096235,0,0,8699527,519504,0,0,0,0,112209549,0,2397526,2550706,2727523,2377200,76801,0,0,0,0,0,0,0,0,0,0,0,29292049,0,16671330,1337244,995108,301816,718977,4004292,0,889174,297911,185461,2152593,963312,92816,41,109029,90042,172456,75287,46847,24653,2127
1192369,lead 0,105830,0.006309499961843712,25.83740234375,0.006309499961843691,0.24770676033905323,0.0010792780704019294,0.00024414062499999789,0.6736637251985587,0,0,5121564,287493,0,0,0,0,53682908,0,2181857,2295428,468961,495901,44151,0,0,0,0,0,0,0,0,0,0,0,28066605,0,8192571,2869565,883498,729241,827025,964822,0,868883,187662,105965,187925,144035,154587,68,47634,70285,32848,40119,10086,9077,1296
1192382,lead 0,319680,0.019059065934065936,78.046875,0.019059065934066886,0.2750285313051914,0.0027162509301657343,0.00024414062500000043,0.6403835220275828,0,0,11327532,2482718,0,0,0,0,26905256,0,9468043,11554422,2292382,2930201,484321,0,0,0,0,0,0,0,0,0,0,0,4095416,0,9785473,4483775,2769565,1186712,3174914,2931282,0,3000866,1037128,750993,875359,422334,488268,107,821141,790402,660353,501372,202678,164679,11302
119239,lead 0,174994,0.010433002327533577,42.72314453125,0.010433002327533934,0.26932358452643657,0.0015264188932460963,0.00024414062499999634,0.547855046303314,0,0,18364648,522916,0,0,0,0,153683254,0,7830272,3895312,3848909,1344355,36056,0,0,0,0,0,0,0,0,0,0,0,37644044,0,48164285,4075683,3751655,756083,3425975,3967388,0,2115615,436899,179711,1737735,174214,82341,97,127956,75174,83990,51288,12031,12473,1929
119258,lead 0,140832,0.008396291208791208,34.3828125,0.008396291208791274,0.284174154442877,0.001389987616753294,0.00024414062499999878,0.6640639905491041,0,0,15743434,590615,0,0,0,0,15448020,0,1536136,1547715,204396,500983,132010,0,0,0,0,0,0,0,0,0,0,0,8922096,0,4689785,5578759,348282,220240,652786,364212,0,461085,140944,114422,348789,64309,140472,11,58259,77230,116312,96004,51027,40858,3453
1192642,lead 0,90718,0.005408534607753358,22.14794921875,0.005408534607753339,0.24080241303470035,0.0009154723947240007,0.00024414062499999593,0.6614934995446022,0,0,4268407,200157,0,0,0,0,54197343,0,1304082,1078503,754985,522229,23217,0,0,0,0,0,0,0,0,0,0,0,23799561,0,3413319,955232,703650,243050,769877,160043,0,406303,120938,47665,598861,228337,36776,22,25574,21223,22362,20787,5924,6729,1408
1192644,lead 0,231450,0.013798863896520146,56.50634765625,0.013798863896520849,0.23186719966371866,0.0025403840172499273,0.00024414062500000027,0.6378874863488332,0,0,7850972,1492581,0,0,0,0,18969056,0,5373850,5974203,1372111,1629850,222073,0,0,0,0,0,0,0,0,0,0,0,3574313,0,10123460,3570086,2004474,769781,1872860,1803850,0,1877933,555447,456294,730742,312398,285116,278,340470,304935,403813,245742,84590,58540,3176
1192647,lead 0,213114,0.01270568624084249,52.02978515625,0.012705686240843138,0.2771461197864263,0.0021956790756028364,0.00024414062499999978,0.6480952917156163,0,0,5873916,1188163,0,0,0,0,15724007,0,5335221,6483996,764778,1721163,329559,0,0,0,0,0,0,0,0,0,0,0,3343216,0,11721432,3680714,1502237,1134048,985628,1907815,0,2016024,367806,370550,324446,295224,349786,77,197223,263745,229417,281934,98474,76949,2740
1192649,lead 0,132604,0.007905744429181929,32.3740234375,0.007905744429181908,0.24546910057058516,0.0013916875948029972,0.00024414062500000087,0.5527591154432209,0,0,9355022,330652,0,0,0,0,70113224,0,2945877,1593954,1525250,686959,29260,0,0,0,0,0,0,0,0,0,0,0,23492225,0,7169790,2015880,1874814,448579,1424374,273295,0,721279,205768,69188,549595,425485,48681,48,45775,41184,41512,37367,33863,11847,1180
1192785,lead 0,183400,0.010934161324786324,44.775390625,0.010934161324786624,0.22218016402836147,0.001368436051718349,0.00024414062499999818,0.5247190117007795,0,0,13742260,627727,0,0,0,0,117607459,0,5198440,3230808,4468895,947938,42969,0,0,0,0,0,0,0,0,0,0,0,27006379,0,8797118,2179133,2405463,405436,3634329,556904,0,1078360,273202,110250,1044638,239934,65883,272,146964,65832,117877,51565,16945,11086,1779
1192797,lead 0,149516,0.008914024343711843,36.5029296875,0.008914024343711888,0.29420625363832364,0.0020973923691839642,0.00024414062500000347,0.6666025193186336,0,0,13440753,521511,0,0,0,0,134872306,0,5101282,8844304,518205,2323930,126854,0,0,0,0,0,0,0,0,0,0,0,51578048,0,24205997,18230643,1327861,2432872,1251148,6887263,0,1746687,462883,581189,1307498,1032478,563256,64,150962,310433,134376,249152,30333,52616,2930
1192820,lead 0,151542,0.009034812843406594,36.99755859375,0.009034812843406634,0.2631926443252441,0.0015465827375389604,0.0002441406249999975,0.6483522658353097,0,0,9883735,535083,0,0,0,0,84486331,0,3528276,4108298,1149301,1353929,123576,0,0,0,0,0,0,0,0,0,0,0,38602566,0,17852658,4829067,1464797,1289486,1649330,2341367,0,1442173,534795,194776,795251,387268,198748,40,86772,203115,95115,135075,124210,53905,2615
1192867,lead 0,157088,0.009365460927960928,38.3515625,0.0093654609279611,0.2735219936462547,0.0011764031126684721,0.00024414062499999832,0.5987869889308319,0,0,11573320,510098,0,0,0,0,44934303,0,3976892,2561924,600064,596517,50082,0,0,0,0,0,0,0,0,0,0,0,24886245,0,14616405,4438407,1750891,672089,1004565,684128,0,1183191,265934,135408,1185143,311063,197444,137,107641,85476,98029,58512,51719,11649,1289
1193127,lead 0,101148,0.0060303628663003666,24.6943359375,0.006030362866300347,0.21632331990428647,0.0009867336564400534,0.00024414062499999878,0.6028494871024249,0,0,5498942,206123,0,0,0,0,63469600,0,2185286,1061651,1529758,375688,22621,0,0,0,0,0,0,0,0,0,0,0,26223583,0,3567270,1029486,855578,107564,1507169,135689,0,281754,97904,38702,420487,216128,23967,17,24481,22094,27250,20944,17050,6803,1842
1193131,lead 0,112118,0.006684385492979243,27.37255859375,0.00668438549297922,0.24314039868616444,0.0014225884004909718,0.00024414062500000027,0.6350790172089232,0,0,2928896,308155,0,0,0,0,7415675,0,3641134,1694539,143286,224093,38263,0,0,0,0,0,0,0,0,0,0,0,1862362,0,9470459,1551587,2199223,569683,503014,404348,0,1000453,193096,84676,142171,41573,77040,35,46911,52643,47080,37049,9896,10582,2069
1193139,lead 0,102358,0.006102502098595849,24.98974609375,0.006102502098595828,0.2402209698622685,0.0013425478734886485,0.00024414062500000043,0.6625539014585934,0,0,2426571,262578,0,0,0,0,7610511,0,2570610,1811054,115337,236591,39115,0,0,0,0,0,0,0,0,0,0,0,2351169,0,8544552,2112566,1346376,644291,382804,512901,0,1020132,201439,118598,103185,59216,120556,15,45821,53561,40534,44520,7716,10927,2565
1193263,lead 0,174660,0.010413089514652014,42.6416015625,0.010413089514652439,0.2717824441683552,0.0020111945509256645,0.0002441406250000001,0.657641081817131,0,0,4711771,832749,0,0,0,0,14894469,0,4432414,5195552,424152,1016416,188786,0,0,0,0,0,0,0,0,0,0,0,3240257,0,9977557,3785997,1316117,1245862,856781,1261494,0,1775808,379975,308999,256818,145392,347979,135,154422,191989,164588,153008,56376,55490,8678
1193470,lead 0,170762,0.010180693872100122,41.68994140625,0.01018069387210051,0.2827470999755503,0.002206457569361486,0.00024414062499999949,0.6476075540706495,0,0,6964714,781815,0,0,0,0,37874222,0,7856064,8058326,424256,1228164,222126,0,0,0,0,0,0,0,0,0,0,0,8732751,0,31666489,11851320,3045846,2678520,1257397,2839446,0,2929920,718088,639474,300140,283236,572452,83,211824,305895,129946,249223,60748,80822,5228
